cfg,label,reason,traceback
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2023\05. MEI\1. RECLOSE BAY MALANGBONG #1-2 GI TASIKMALAYA (JAM 16.07 WIB) (04 MEI 2023) PETIR\DFR EKSTERNAL\GI MALANGBONG BAY TASIK #1-2\16.08\ZQ7.cfg,PETIR,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2023\05. MEI\2. RECLOSE BAY TASIKMALAYA #1 GI MALANGBONG (JAM 16.08 WIB) (04 MEI 2023) PETIR\DFR EKSTERNAL\GI MALANGBONG BAY TASIK #1-2\ZQ7.cfg,PETIR,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2023\05. MEI\2. RECLOSE BAY TASIKMALAYA #1 GI MALANGBONG (JAM 16.08 WIB) (04 MEI 2023) PETIR\DFR EKSTERNAL\GI MALANGBONG BAY TASIK #1-2\ZQ8.cfg,PETIR,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2024\01. JANUARI\11. RECLOSE PRKAN-SMDG 2 (31 JAN 2024)_PETIR\GI PARAKAN\SMDG 1 31 JAN 2024\Wednesday 31 January 2024 16.27.32.001.CFG,PETIR,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2024\02. FEBRUARI\07. RECLOSE KNCI-BREBES 1 (11 FEB 2024)_PETIR\REKAMAN DFR\GI KANCI\BREBES 1.CFG,PETIR,The truth value of an array with more than one element is ambiguous. Use a.any() or a.all(),"record.time[-1] - record.time[0]) * 1000.0) if getattr(record, ""time"", None) else None
                                                                               ~~~~~~~^^^^^^^^^^^^^^^^^^^^^^
ValueError: The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()
"
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2024\02. FEBRUARI\15. RECLOSE BANJAR - PANGANDARAN 1 (24 FEB 2024)_PETIR\DFR Eksternal Bay Banjar 1\DFR Eksternal Bay Banjar 1.cfg,PETIR,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2024\02. FEBRUARI\16. RECLOSE SUKSES SUTT 70 KV SUMADRA-PAMEUNGPEUK #1-2 (29 FEB 2024)_PETIR\RELAY DISTANCE\GI PMPEK BAY SMDRA 1\Thursday 29 February 2024 15.07.20.000.CFG,PETIR,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2024\04. APRIL\25042024_GI SUMADRA_BAY PAMEUNGPEUK #1_PETIR\DFR EKSTERNAL\GI PAMEUNGPEUK\ZQ20.cfg,PETIR,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2025\01.JANUARI\01. RECLOSE TASIKMALAYA - MALANGBONG 2 (7 JAN 2025)_PETIR\DFR Eksternal\Tasikmalaya 2\ZQ30.cfg,PETIR,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2025\01.JANUARI\02. RECLOSE BANJAR - PANGANDARAN 1-2 (14 JAN 20245)_PETIR\DFR Eksternal\DFR Eksternal Bay Banjar\ZQ124.cfg,PETIR,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2025\01.JANUARI\05. RECLOSE SUKSES SUTT 150 KV DARAJAT-KAMOJANG #1 (26 JAN 2025)_PETIR\DFR EKSTERNAL\ZQ29.cfg,PETIR,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2025\01.JANUARI\05. RECLOSE SUKSES SUTT 150 KV DARAJAT-KAMOJANG #1 (26 JAN 2025)_PETIR\RELAY DISTANCE\GI KAMOJANG BAY DARAJAT #1\dfr darajat 1.CFG,PETIR,parse returned None,
"C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2025\02.FEBRUARI\07. RECLOSE SUTT 70KV BANJAR - PANGANDARAN #2 (25 FEB 2025)_PETIR\DFR Ekternal Bay PDRAN\250225,094405560,+7h0,GI BANJAR,PANGANDARAN 1-2,Qualitrol LLC.cfg",PETIR,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2025\03. MARET\02. RECLOSE SUKSES SUTT 150 KV DARAJAT-GARUT #1 (9 MARET 2025)_LAYANG LAYANG\DFR EKSTERNAL\ZQ33.cfg,LAYANG,protection=UNKNOWN,
"C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2025\04. APRIL\05. RECLOSE SUTET INDRAMAYU-DELTAMAS#1 (12 APRIL 2025)_PETIR\DFR EKSTERNAL\250412,074521545,+7h0,GITET 500KV INDRAMAYU,DELTAMAS 1-2,Qualitrol LLC.cfg",PETIR,protection=UNKNOWN,
"C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2025\05. MEI\01. RECLOSE JATIBARANG-INDRAMAYU #1 (18 MEI 2025)_PETIR\EKSTERNAL\250518,155149390,+7h0,GI JATIBARANG 70 kV,INDRAMAYU 1-2,Qualitrol LLC.cfg",PETIR,protection=UNKNOWN,
"C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2025\11. NOVEMBER\IDMYU-MDCAN #1 07112025 PETIR\Eksternal\251107,130948150,+7h0,GITET 500KV INDRAMAYU,MANDIRANCAN 1-2,Qualitrol LLC.cfg",PETIR,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2025\11. NOVEMBER\JTBRG - NAWN #2 12112025 PETIR\DFR EKSTERNAL\GI JTBRG5\ZQ3.cfg,PETIR,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT KARAWANG\2022\01. JANUARI\2022-01-17 PWKTA - SBANG PETIR\GI SUBANG\P442_PWKTA2\1\DR\17 01 2022\Monday 17 January 2022 19.13.15.000.CFG,PETIR,no fault detected,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT KARAWANG\2022\03. MARET\18032022 SUTET DELTAMAS CIRATA 2 PETIR\DELTAMAS 2 MAIN A TOSHIBA GRL 200\COMTRADE_20211121_090609.CFG,PETIR,The truth value of an array with more than one element is ambiguous. Use a.any() or a.all(),"record.time[-1] - record.time[0]) * 1000.0) if getattr(record, ""time"", None) else None
                                                                               ~~~~~~~^^^^^^^^^^^^^^^^^^^^^^
ValueError: The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()
"
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT KARAWANG\2022\03. MARET\18032022 SUTET DELTAMAS CIRATA 2 PETIR\DELTAMAS 2 MAIN B ABB REL 670\AA1J1Q02A120220318192.cfg,PETIR,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT KARAWANG\2022\03. MARET\18032022 SUTET DELTAMAS CIRATA 2 PETIR\DELTAMAS 2 MAIN B ABB REL 670\AA1J1Q02A120220318193.cfg,PETIR,no fault detected,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT KARAWANG\2022\06. JUNI\09062022 GI PABUARAN BAY KAPASITOR TRIP BENDA ASING\PCS9611_RCD_00043_20220609_085933_684.CFG,BENDA_ASING,no fault detected,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT KARAWANG\2022\12. DESEMBER\Trip Bay PLTU Indramayu #2 GI Sukamandi (18122022) PETIR\Trip Bay PLTU Indramayu #2 GI Sukamandi (18122022)\gangguan pltu 2.cfg,PETIR,parse returned None,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT KARAWANG\2024\04. APRIL\20240404_GI KOSAMBI BARU_BAY PURWAKARTA_PETIR\2039-10-25-16-56-59-893_167(0)_F.cfg,PETIR,parse returned None,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT KARAWANG\2024\10. OKTOBER\20241014_CIRATA - PURWAKARTA 2 RECLOSE_PETIR\BAY PURWAKARTA 2 GI CIRATA\BAY 70 KV PWKTA 2.cfg,PETIR,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT KARAWANG\2024\11. NOVEMBER\20112024_GI PURWAKARTA_BAY CIRATA#2_PETIR\DFR GI CIRATA BAY PWKTA 2\Wednesday 20 November 2024 20.28.18.001.CFG,PETIR,protection=UNKNOWN,
"C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2022\02. FEBRUARI\06. 26022022 SUTM Kalibakal-Ketenger 1, 2 (15.01) PETIR\Rekaman DFR\Saturday 26 February 2022 14.52.46.000.CFG",PETIR,protection=UNKNOWN,
"C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2022\02. FEBRUARI\06. 26022022 SUTM Kalibakal-Ketenger 1, 2 (15.01) PETIR\Rekaman DFR\Saturday 26 February 2022 14.52.52.000.CFG",PETIR,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2022\04. APRIL\06. 19042022 SUTT Purbalingga-Rawalo 1 (21.28) BINATANG ULAR\Rekaman DFR\19-04-2022 Gangguan Reclose Pbg-Rawalo1\Dfr Ds32.cfg,HEWAN,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2022\05. MEI\02. 06052022 SUTT Kalibakal-PLTU Cilacap (21.46) BINATANG ULAR\Rekaman DFR\DFR Internal GI Kalibakal bay PLTU\Internal.cfg,HEWAN,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2022\06. JUNI\03. 11062022 SUTT Batang-Pekalongan 1 (14.14) LAYANG LAYANG\Rekaman DFR\DFR INTERNAL\GI BATANG\DR\Saturday 11 June 2022 14.11.29.000.CFG,LAYANG,protection=UNKNOWN,
"C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2022\10. OKTOBER\06. 23102022 SUTM Kalibakal-Ketenger 1,2 Trip (12.35) PETIR\DOCR KET 2.CFG",PETIR,protection=UNKNOWN,
"C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2022\10. OKTOBER\06. 23102022 SUTM Kalibakal-Ketenger 1,2 Trip (12.35) PETIR\OCR KET 1.CFG",PETIR,protection=UNKNOWN,
"C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2022\10. OKTOBER\06. 23102022 SUTM Kalibakal-Ketenger 1,2 Trip (12.35) PETIR\OCR KET 2.CFG",PETIR,protection=UNKNOWN,
"C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2023\01. JANUARI\05. 19012023 SUTT STAR-Majenang 2  (15.57) PETIR\Rekaman DFR\DFR Eksternal\DFR Eksternal\230119,070822818365,+7,RAWALO 150KV,STAR 1-2,Qualitrol LLC.cfg",PETIR,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2023\04. APRIL\06. 23042023 SUTT Kalibakal-PLTU Cilacap Reclose (22.21) PETIR\rekaman dfr\internal pltu.cfg,PETIR,parse returned None,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2023\06. JUNI\02. 21062023 SUTT Rawalo-PLTU (09.40) KONDUKTOR\DFR\Internal sisi PLTU\eksternal.cfg,KONDUKTOR,no fault detected,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2023\06. JUNI\02. 21062023 SUTT Rawalo-PLTU (09.40) KONDUKTOR\DFR\Internal sisi PLTU\internal.cfg,KONDUKTOR,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2023\07. JULI\03. 27072023 SUTT Lomanis-Kesugihan (06.20) LAYANG LAYANG\Rekaman DFR\DFR Internal GI Lomanis\DFR Int Lms Bay Ksghn\DFR Int Lms Bay Ksghn.cfg,LAYANG,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2023\08. AGUSTUS\03. 10082023 SUTT Lomanis-Kesugihan (16.39) LAYANG LAYANG\GI Lomanis bay ksg_intern\Lomanis bay ksg.cfg,LAYANG,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2023\08. AGUSTUS\04. 26082023 SUTT Rawalo-Purbalingga 2 (07.12) LAYANG LAYANG\1.CFG,LAYANG,extract_distance_features returned None,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2023\08. AGUSTUS\05. 30082023 SUTT Semen Nusantara-PLTU Cilacap (17.29) LAYANG LAYANG\Copy of DFR Internal GI STara bay pltu\DFR Internal GI STara bay pltu.cfg,LAYANG,protection=UNKNOWN,
"C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2023\09. SEPTEMBER\03. 09092023 SUTT Batang-Pekalongan 1 (12.50) LAYANG LAYANG\230909,055009987,+7h0,GI PEKALONGAN,BATANG 1-2,Qualitrol LLC.cfg",LAYANG,protection=UNKNOWN,
"C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2023\09. SEPTEMBER\03. 09092023 SUTT Batang-Pekalongan 1 (12.50) LAYANG LAYANG\230909,055010200,+7h0,GI 150KV BATANG,PEKALONGAN 1-2,Qualitrol LLC.cfg",LAYANG,protection=UNKNOWN,
"C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2023\10. OKTOBER\01. 02102023 SUTT Pekalongan-Batang 2 (09.18) BENDA ASING\BTG PKLON 2\231002,021740910,+7h0,GI 150KV BATANG,PEKALONGAN 1-2,Qualitrol LLC.cfg",BENDA_ASING,protection=UNKNOWN,
"C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2023\11. NOVEMBER\02. 13112023 SUTT KALIBAKAL-BUMIAYU #1 BENDA ASING\231113,020254610,+7h0,GI 150KV BUMIAYU,KALIBAKAL 1-2,Qualitrol LLC.cfg",BENDA_ASING,protection=UNKNOWN,
"C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2023\11. NOVEMBER\04. 29112023 SUTET Pemalang-Tanjung Jati 1 (14.54) PETIR\231129,075359730,+7h0,GITET 500KV PEMALANG,IBT 2 - TANJUNG JATI 1,Qualitrol LLC.cfg",PETIR,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2023\11. NOVEMBER\05. 29112023 SUTM KALIBAKAL-KETENGER #1 & #2 (18.53) LAYANG-LAYANG\Ketenger#2.CFG,LAYANG,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2023\11. NOVEMBER\05. 29112023 SUTM KALIBAKAL-KETENGER #1 & #2 (18.53) LAYANG-LAYANG\Wednesday 29 November 2023 18.18.57.000.CFG,LAYANG,protection=UNKNOWN,
"C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2024\01. JANUARI\07. 31012024 SUTT KALIBAKAL-RAWALO (13.53)_PETIR\DFR eksternal\240131,065236258,+7h0,KALIBAKAL 150KV,PLTU CLCAP-RWALO,Qualitrol LLC.cfg",PETIR,protection=UNKNOWN,
"C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2024\02. FEBRUARI\06. 11022024 SUTT BREBES-KANCI #1 (17.20)_PETIR\240211,102045725,+7h0,GI 150KV BREBES,CEP 1-2,Qualitrol LLC.cfg",PETIR,protection=UNKNOWN,
"C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2024\04. APRIL\07. 30042024 SUTT BTANG-PKLON #2 (22.05) PETIR\240430,150503030,+7h0,GI 150KV BATANG,PEKALONGAN 1-2,Qualitrol LLC.cfg",PETIR,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2024\05. MEI\27052024 FINAL TRIP SUTT RWALO-PBLGA #2 (00.31) BINATANG ULAR\2024-05-27 DFR Eksternal GI Purbalingga bay Rawalo#2\pbg-rwl 2\pbg_rawalo 2.CFG,HEWAN,extract_distance_features returned None,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2024\09. SEPTEMBER\28092024_06.24_TRIP TRF #1 GI COMAL KONDUKTOR\Trafo 1_Diff\Trafo 1_Diff.CFG,KONDUKTOR,protection=TRANSFORMER_DIFF,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2024\11. NOVEMBER\01. 08112024 16.42 TRIP SUTM 30 KV KLBKL-KTNGR #1 PETIR\Friday 08 November 2024 15.55.12.000.CFG,PETIR,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2024\11. NOVEMBER\02. 08112024 16.42 TRIP SUTM 30 KV KLBKL-KTNGR #2 PETIR\Friday 08 November 2024 16.03.27.000.CFG,PETIR,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2024\11. NOVEMBER\08. 17112024 15.24 TRIP SUTM 30 KV KLBKL-KTNGR #2 PETIR\Sunday 17 November 2024 14.45.24.000.CFG,PETIR,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2024\11. NOVEMBER\09. 19112024 15.02 TRIP SUTM 30 KV KLBKL-KTNGR #2 PETIR\Tuesday 19 November 2024 14.23.30.000.CFG,PETIR,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2024\12. DESEMBER\04. 08122024 16.35 TRIP SUTM 30 KV KLBKL-KTNGR #1 PETIR\Sunday 08 December 2024 15.47.17.000.CFG,PETIR,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2024\12. DESEMBER\05. 08122024 16.35 TRIP SUTM 30 KV KLBKL-KTNGR #2 PETIR\Sunday 08 December 2024 15.55.42.001.CFG,PETIR,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2024\12. DESEMBER\09. 11122024 14.54 RECLOSE FASA T SUTT 150 KV RWALO-PBLGA #1 PETIR\2024-12-11 DFR Internal Purbalingga-Rawalo 1\F21 Pbg-Rwl 1_2.CFG,PETIR,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2024\12. DESEMBER\10. 13122024 19.40 RECLOSE FASA R SUTT 150 KV KBMEN-GBONG #1 PETIR\2024-12-11 DFR Internal Purbalingga-Rawalo 1\F21 Pbg-Rwl 1_2.CFG,PETIR,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2024\12. DESEMBER\14. 25122024 19.59 RECLOSE FASA R SUTT 150 KV KSGHN-GBONG #1 PETIR\Reclose Gombong 1\OSCI 2.CFG,PETIR,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2025\1. JANUARI\03. 110125 18.56 - RECLOSE 1 SISI SUTT 150 KV KBSEN-BLPLG #1 PETIR\Saturday 11 January 2025 18.25.04.000.CFG,PETIR,no fault detected,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2025\10. OKTOBER\02. 20102025 15.49 - TRIP SUTM 30 kV KLBKL-KTNGR #12 PETIR\Ketenger#2.CFG,PETIR,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2025\10. OKTOBER\02. 20102025 15.49 - TRIP SUTM 30 kV KLBKL-KTNGR #12 PETIR\KTG1.CFG,PETIR,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2025\11. NOVEMBER\04. 11112025 14.07 - TRIP SUTM 30 kV KLBKL-KTNGR #12 PETIR\Tuesday 11 November 2025 14.07.26.000.CFG,PETIR,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2025\11. NOVEMBER\04. 11112025 14.07 - TRIP SUTM 30 kV KLBKL-KTNGR #12 PETIR\Tuesday 11 November 2025 14.07.40.000.CFG,PETIR,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2025\3. MARET\09. 280325 16.59 - RECLOSE FASA R SUTT 150 KV KSGHN-GBONG #1 (ULTG WNSBO) PETIR\GOMBONG 1 JAM 16.58 28 MARET 2025\Fault Record.CFG,PETIR,protection=UNKNOWN,
"C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2025\4. APRIL\2.) 06042025 14.39 - RECLOSE FASA R SUTT 150 KV BRBES-KANCI #2 PETIR\250406,073922870,+7h0,GI 150KV BREBES,CEP 1-2,Qualitrol LLC.cfg",PETIR,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2025\4. APRIL\3.) 10042025 00.16 - RECLOSE FASA R SUTT 150 KV KSGHN-LMNIS PETIR\250410_00.45_DFR_F21_GIlomanis bay Kesugihan.CFG,PETIR,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2025\4. APRIL\5.) 10042025 14.18 - RECLOSE FASA R SUTT 150 KV RWALO-PLTU #2 PETIR\DFR Internal GIS PLTU bay Rawalo#2.cfg,PETIR,parse returned None,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2025\4. APRIL\7.) 18042025 13.26 - TRIP SUTM 30 kV KLBKL-KTNGR #2 PETIR\Friday 18 April 2025 13.42.54.000.CFG,PETIR,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2025\4. APRIL\8.) 18042025 14.32 - TRIP SUTM 30 KV KLBKL-KTNGR #1 PETIR\Friday 18 April 2025 13.42.54.000.CFG,PETIR,protection=UNKNOWN,
"C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2025\5. MEI\01.) 04052025 12.58 - RECLOSE SUTET 500 KV KSGHN-TASIK #1 PETIR\250504,055814136,+7h0,GITET 500KV KESUGIHAN,TASIK 1-2,Qualitrol LLC.cfg",PETIR,protection=UNKNOWN,
"C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2025\5. MEI\08.) 23052025 15.15 - RECLOSE 1 SISI SUTT 150kV KLBKL-PLTU PETIR\250523,081428668,+7h0,KALIBAKAL 150KV,PLTU CLCAP-RWALO,Qualitrol LLC.cfg",PETIR,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2025\6. JUNI\01.) 04062025 19.20 - RECLOSE FASA R SUTT 150 kV RWALO-PLTU #2 PETIR\250604_DFR Internal GIS PLTU bay Rawalo2.cfg,PETIR,protection=UNKNOWN,
"C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT PURWOKERTO\2025\8. AGUSTUS\03. 05082025 16.02 - RECLOSE FASA R SUTT 150 kV BRBES-KANCI #2 PETIR\250805,090243710,+7h0,GI 150KV BREBES,CEP 1-2,Qualitrol LLC.cfg",PETIR,protection=UNKNOWN,
